Time,Flow_Rate,Pressure
37.317,685.653640221121,299999.885365958
37.318,685.653640221121,299999.885365958
37.319,685.653640221121,299999.885365958
37.32,685.653640221121,299999.885365958
37.321,685.653640221121,299999.885365958
37.322,685.653640221121,299999.885365958
37.323,685.653640221121,299999.885365958
37.324,685.653640221121,299999.885365958
37.325,685.653640221121,299999.885365958
37.326,685.653640221121,299999.885365958
37.327,685.653640221121,299999.885365958
37.328,685.653640221121,299999.885365958
37.329,685.653640221121,299999.885365958
37.33,685.653640221121,299999.885365958
37.331,685.653640221121,299999.885365958
37.332,685.653640221121,299999.885365958
37.333,685.653640221121,299999.885365958
37.334,685.653640221121,299999.885365958
37.335,685.653640221121,299999.885365958
37.336,685.653640221121,299999.885365958
37.337,685.653640221121,299999.885365958
37.338,685.653640221121,299999.885365958
37.339,685.653640221121,299999.885365958
37.34,685.653640221121,299999.885365958
37.341,685.653640221121,299999.885365958
37.342,685.653640221121,299999.885365958
37.343,685.653640221121,299999.885365958
37.344,685.653640221121,299999.885365958
37.345,685.653640221121,299999.885365958
37.346,685.653640221121,299999.885365958
37.347,685.653640221121,299999.885365958
37.348,685.653640221121,299999.885365958
37.349,685.653640221121,299999.885365958
37.35,685.653640221121,299999.885365958
37.351,685.653640221121,299999.885365958
37.352,685.653640221121,299999.885365958
37.353,685.653640221121,299999.885365958
37.354,685.653640221121,299999.885365958
37.355,685.653640221121,299999.885365958
37.356,685.653640221121,299999.885365958
37.357,685.653640221121,299999.885365958
37.358,685.653640221121,299999.885365958
37.359,685.653640221121,299999.885365958
37.36,685.653640221121,299999.885365958
37.361,685.653640221121,299999.885365958
37.362,685.653640221121,299999.885365958
37.363,685.653640221121,299999.885365958
37.364,685.653640221121,299999.885365958
37.365,685.653640221121,299999.885365958
37.366,685.653640221121,299999.885365958
37.367,685.653640221121,299999.885365958
37.368,685.653640221121,299999.885365958
37.369,685.653640221121,299999.885365958
37.37,685.653640221121,299999.885365958
37.371,685.653640221121,299999.885365958
37.372,685.653640221121,299999.885365958
37.373,685.653640221121,299999.885365958
37.374,685.653640221121,299999.885365958
37.375,685.653640221121,299999.885365958
37.376,685.653640221121,299999.885365958
37.377,685.653640221121,299999.885365958
37.378,685.653640221121,299999.885365958
37.379,685.653640221121,299999.885365958
37.38,685.653640221121,299999.885365958
37.381,685.653640221121,299999.885365958
37.382,685.653640221121,299999.885365958
37.383,685.653640221121,299999.885365958
37.384,685.653640221121,299999.885365958
37.385,685.653640221121,299999.885365958
37.386,685.653640221121,299999.885365958
37.387,685.653640221121,299999.885365958
37.388,685.653640221121,299999.885365958
37.389,685.653640221121,299999.885365958
37.39,685.653640221121,299999.885365958
37.391,685.653640221121,299999.885365958
37.392,685.653640221121,299999.885365958
37.393,685.653640221121,299999.885365958
37.394,685.653640221121,299999.885365958
37.395,685.653640221121,299999.885365958
37.396,685.653640221121,299999.885365958
37.397,685.653640221121,299999.885365958
37.398,685.653640221121,299999.885365958
37.399,685.653640221121,299999.885365958
37.4,685.823627148873,300000.055352886
37.401,685.823627148873,300000.055352886
37.402,685.823627148873,300000.055352886
37.403,685.823627148873,300000.055352886
37.404,685.823627148873,300000.055352886
37.405,685.823627148873,300000.055352886
37.406,685.823627148873,300000.055352886
37.407,685.823627148873,300000.055352886
37.408,685.823627148873,300000.055352886
37.409,685.823627148873,300000.055352886
37.41,685.823627148873,300000.055352886
37.411,685.823627148873,300000.055352886
37.412,685.823627148873,300000.055352886
37.413,685.823627148873,300000.055352886
37.414,685.823627148873,300000.055352886
37.415,685.823627148873,300000.055352886
37.416,685.823627148873,300000.055352886
37.417,685.823627148873,300000.055352886
37.418,685.823627148873,300000.055352886
37.419,685.823627148873,300000.055352886
37.42,685.823627148873,300000.055352886
37.421,685.823627148873,300000.055352886
37.422,685.823627148873,300000.055352886
37.423,685.823627148873,300000.055352886
37.424,685.823627148873,300000.055352886
37.425,685.823627148873,300000.055352886
37.426,685.823627148873,300000.055352886
37.427,685.823627148873,300000.055352886
37.428,685.823627148873,300000.055352886
37.429,685.823627148873,300000.055352886
37.43,685.823627148873,300000.055352886
37.431,685.823627148873,300000.055352886
37.432,685.823627148873,300000.055352886
37.433,685.823627148873,300000.055352886
37.434,685.823627148873,300000.055352886
37.435,685.823627148873,300000.055352886
37.436,685.823627148873,300000.055352886
37.437,685.823627148873,300000.055352886
37.438,685.823627148873,300000.055352886
37.439,685.823627148873,300000.055352886
37.44,685.823627148873,300000.055352886
37.441,685.823627148873,300000.055352886
37.442,685.823627148873,300000.055352886
37.443,685.823627148873,300000.055352886
37.444,685.823627148873,300000.055352886
37.445,685.823627148873,300000.055352886
37.446,685.823627148873,300000.055352886
37.447,685.823627148873,300000.055352886
37.448,685.823627148873,300000.055352886
37.449,685.823627148873,300000.055352886
37.45,685.823627148873,300000.055352886
37.451,685.823627148873,300000.055352886
37.452,685.823627148873,300000.055352886
37.453,685.823627148873,300000.055352886
37.454,685.823627148873,300000.055352886
37.455,685.823627148873,300000.055352886
37.456,685.823627148873,300000.055352886
37.457,685.823627148873,300000.055352886
37.458,685.823627148873,300000.055352886
37.459,685.823627148873,300000.055352886
37.46,685.823627148873,300000.055352886
37.461,685.823627148873,300000.055352886
37.462,685.823627148873,300000.055352886
37.463,685.823627148873,300000.055352886
37.464,685.823627148873,300000.055352886
37.465,685.823627148873,300000.055352886
37.466,685.823627148873,300000.055352886
37.467,685.823627148873,300000.055352886
37.468,685.823627148873,300000.055352886
37.469,685.823627148873,300000.055352886
37.47,685.823627148873,300000.055352886
37.471,685.823627148873,300000.055352886
37.472,685.823627148873,300000.055352886
37.473,685.823627148873,300000.055352886
37.474,685.823627148873,300000.055352886
37.475,685.823627148873,300000.055352886
37.476,685.823627148873,300000.055352886
37.477,685.823627148873,300000.055352886
37.478,685.823627148873,300000.055352886
37.479,685.823627148873,300000.055352886
37.48,685.823627148873,300000.055352886
37.481,685.823627148873,300000.055352886
37.482,685.823627148873,300000.055352886
37.483,685.823627148873,300000.055352886
37.484,685.823627148873,300000.055352886
37.485,685.823627148873,300000.055352886
37.486,685.823627148873,300000.055352886
37.487,685.823627148873,300000.055352886
37.488,685.823627148873,300000.055352886
37.489,685.823627148873,300000.055352886
37.49,685.823627148873,300000.055352886
37.491,685.823627148873,300000.055352886
37.492,685.823627148873,300000.055352886
37.493,685.823627148873,300000.055352886
37.494,685.823627148873,300000.055352886
37.495,685.823627148873,300000.055352886
37.496,685.823627148873,300000.055352886
37.497,685.823627148873,300000.055352886
37.498,685.823627148873,300000.055352886
37.499,685.823627148873,300000.055352886
37.5,686.037314757204,300000.269040494
37.501,686.037314757204,300000.269040494
37.502,686.037314757204,300000.269040494
37.503,686.037314757204,300000.269040494
37.504,686.037314757204,300000.269040494
37.505,686.037314757204,300000.269040494
37.506,686.037314757204,300000.269040494
37.507,686.037314757204,300000.269040494
37.508,686.037314757204,300000.269040494
37.509,686.037314757204,300000.269040494
37.51,686.037314757204,300000.269040494
37.511,686.037314757204,300000.269040494
37.512,686.037314757204,300000.269040494
37.513,686.037314757204,300000.269040494
37.514,686.037314757204,300000.269040494
37.515,686.037314757204,300000.269040494
37.516,686.037314757204,300000.269040494
37.517,686.037314757204,300000.269040494
37.518,686.037314757204,300000.269040494
37.519,686.037314757204,300000.269040494
37.52,686.037314757204,300000.269040494
37.521,686.037314757204,300000.269040494
37.522,686.037314757204,300000.269040494
37.523,686.037314757204,300000.269040494
37.524,686.037314757204,300000.269040494
37.525,686.037314757204,300000.269040494
37.526,686.037314757204,300000.269040494
37.527,686.037314757204,300000.269040494
37.528,686.037314757204,300000.269040494
37.529,686.037314757204,300000.269040494
37.53,686.037314757204,300000.269040494
37.531,686.037314757204,300000.269040494
37.532,686.037314757204,300000.269040494
37.533,686.037314757204,300000.269040494
37.534,686.037314757204,300000.269040494
37.535,686.037314757204,300000.269040494
37.536,686.037314757204,300000.269040494
37.537,686.037314757204,300000.269040494
37.538,686.037314757204,300000.269040494
37.539,686.037314757204,300000.269040494
37.54,686.037314757204,300000.269040494
37.541,686.037314757204,300000.269040494
37.542,686.037314757204,300000.269040494
37.543,686.037314757204,300000.269040494
37.544,686.037314757204,300000.269040494
37.545,686.037314757204,300000.269040494
37.546,686.037314757204,300000.269040494
37.547,686.037314757204,300000.269040494
37.548,686.037314757204,300000.269040494
37.549,686.037314757204,300000.269040494
37.55,686.037314757204,300000.269040494
37.551,686.037314757204,300000.269040494
37.552,686.037314757204,300000.269040494
37.553,686.037314757204,300000.269040494
37.554,686.037314757204,300000.269040494
37.555,686.037314757204,300000.269040494
37.556,686.037314757204,300000.269040494
37.557,686.037314757204,300000.269040494
37.558,686.037314757204,300000.269040494
37.559,686.037314757204,300000.269040494
37.56,686.037314757204,300000.269040494
37.561,686.037314757204,300000.269040494
37.562,686.037314757204,300000.269040494
37.563,686.037314757204,300000.269040494
37.564,686.037314757204,300000.269040494
37.565,686.037314757204,300000.269040494
37.566,686.037314757204,300000.269040494
37.567,686.037314757204,300000.269040494
37.568,686.037314757204,300000.269040494
37.569,686.037314757204,300000.269040494
37.57,686.037314757204,300000.269040494
37.571,686.037314757204,300000.269040494
37.572,686.037314757204,300000.269040494
37.573,686.037314757204,300000.269040494
37.574,686.037314757204,300000.269040494
37.575,686.037314757204,300000.269040494
37.576,686.037314757204,300000.269040494
37.577,686.037314757204,300000.269040494
37.578,686.037314757204,300000.269040494
37.579,686.037314757204,300000.269040494
37.58,686.037314757204,300000.269040494
37.581,686.037314757204,300000.269040494
37.582,686.037314757204,300000.269040494
37.583,686.037314757204,300000.269040494
37.584,686.037314757204,300000.269040494
37.585,686.037314757204,300000.269040494
37.586,686.037314757204,300000.269040494
37.587,686.037314757204,300000.269040494
37.588,686.037314757204,300000.269040494
37.589,686.037314757204,300000.269040494
37.59,686.037314757204,300000.269040494
37.591,686.037314757204,300000.269040494
37.592,686.037314757204,300000.269040494
37.593,686.037314757204,300000.269040494
37.594,686.037314757204,300000.269040494
37.595,686.037314757204,300000.269040494
37.596,686.037314757204,300000.269040494
37.597,686.037314757204,300000.269040494
37.598,686.037314757204,300000.269040494
37.599,686.037314757204,300000.269040494
37.6,685.111803755276,299999.343529492
37.601,685.111803755276,299999.343529492
37.602,685.111803755276,299999.343529492
37.603,685.111803755276,299999.343529492
37.604,685.111803755276,299999.343529492
37.605,685.111803755276,299999.343529492
37.606,685.111803755276,299999.343529492
37.607,685.111803755276,299999.343529492
37.608,685.111803755276,299999.343529492
37.609,685.111803755276,299999.343529492
37.61,685.111803755276,299999.343529492
37.611,685.111803755276,299999.343529492
37.612,685.111803755276,299999.343529492
37.613,685.111803755276,299999.343529492
37.614,685.111803755276,299999.343529492
37.615,685.111803755276,299999.343529492
37.616,685.111803755276,299999.343529492
37.617,685.111803755276,299999.343529492
37.618,685.111803755276,299999.343529492
37.619,685.111803755276,299999.343529492
37.62,685.111803755276,299999.343529492
37.621,685.111803755276,299999.343529492
37.622,685.111803755276,299999.343529492
37.623,685.111803755276,299999.343529492
37.624,685.111803755276,299999.343529492
37.625,685.111803755276,299999.343529492
37.626,685.111803755276,299999.343529492
37.627,685.111803755276,299999.343529492
37.628,685.111803755276,299999.343529492
37.629,685.111803755276,299999.343529492
37.63,685.111803755276,299999.343529492
37.631,685.111803755276,299999.343529492
37.632,685.111803755276,299999.343529492
37.633,685.111803755276,299999.343529492
37.634,685.111803755276,299999.343529492
37.635,685.111803755276,299999.343529492
37.636,685.111803755276,299999.343529492
37.637,685.111803755276,299999.343529492
37.638,685.111803755276,299999.343529492
37.639,685.111803755276,299999.343529492
37.64,685.111803755276,299999.343529492
37.641,685.111803755276,299999.343529492
37.642,685.111803755276,299999.343529492
37.643,685.111803755276,299999.343529492
37.644,685.111803755276,299999.343529492
37.645,685.111803755276,299999.343529492
37.646,685.111803755276,299999.343529492
37.647,685.111803755276,299999.343529492
37.648,685.111803755276,299999.343529492
37.649,685.111803755276,299999.343529492
37.65,685.111803755276,299999.343529492
37.651,685.111803755276,299999.343529492
37.652,685.111803755276,299999.343529492
37.653,685.111803755276,299999.343529492
37.654,685.111803755276,299999.343529492
37.655,685.111803755276,299999.343529492
37.656,685.111803755276,299999.343529492
37.657,685.111803755276,299999.343529492
37.658,685.111803755276,299999.343529492
37.659,685.111803755276,299999.343529492
37.66,685.111803755276,299999.343529492
37.661,685.111803755276,299999.343529492
37.662,685.111803755276,299999.343529492
37.663,685.111803755276,299999.343529492
37.664,685.111803755276,299999.343529492
37.665,685.111803755276,299999.343529492
37.666,685.111803755276,299999.343529492
37.667,685.111803755276,299999.343529492
37.668,685.111803755276,299999.343529492
37.669,685.111803755276,299999.343529492
37.67,685.111803755276,299999.343529492
37.671,685.111803755276,299999.343529492
37.672,685.111803755276,299999.343529492
37.673,685.111803755276,299999.343529492
37.674,685.111803755276,299999.343529492
37.675,685.111803755276,299999.343529492
37.676,685.111803755276,299999.343529492
37.677,685.111803755276,299999.343529492
37.678,685.111803755276,299999.343529492
37.679,685.111803755276,299999.343529492
37.68,685.111803755276,299999.343529492
37.681,685.111803755276,299999.343529492
37.682,685.111803755276,299999.343529492
37.683,685.111803755276,299999.343529492
37.684,685.111803755276,299999.343529492
37.685,685.111803755276,299999.343529492
37.686,685.111803755276,299999.343529492
37.687,685.111803755276,299999.343529492
37.688,685.111803755276,299999.343529492
37.689,685.111803755276,299999.343529492
37.69,685.111803755276,299999.343529492
37.691,685.111803755276,299999.343529492
37.692,685.111803755276,299999.343529492
37.693,685.111803755276,299999.343529492
37.694,685.111803755276,299999.343529492
37.695,685.111803755276,299999.343529492
37.696,685.111803755276,299999.343529492
37.697,685.111803755276,299999.343529492
37.698,685.111803755276,299999.343529492
37.699,685.111803755276,299999.343529492
37.7,685.817948189374,300000.049673926
37.701,685.817948189374,300000.049673926
37.702,685.817948189374,300000.049673926
37.703,685.817948189374,300000.049673926
37.704,685.817948189374,300000.049673926
37.705,685.817948189374,300000.049673926
37.706,685.817948189374,300000.049673926
37.707,685.817948189374,300000.049673926
37.708,685.817948189374,300000.049673926
37.709,685.817948189374,300000.049673926
37.71,685.817948189374,300000.049673926
37.711,685.817948189374,300000.049673926
37.712,685.817948189374,300000.049673926
37.713,685.817948189374,300000.049673926
37.714,685.817948189374,300000.049673926
37.715,685.817948189374,300000.049673926
37.716,685.817948189374,300000.049673926
37.717,685.817948189374,300000.049673926
37.718,685.817948189374,300000.049673926
37.719,685.817948189374,300000.049673926
37.72,685.817948189374,300000.049673926
37.721,685.817948189374,300000.049673926
37.722,685.817948189374,300000.049673926
37.723,685.817948189374,300000.049673926
37.724,685.817948189374,300000.049673926
37.725,685.817948189374,300000.049673926
37.726,685.817948189374,300000.049673926
37.727,685.817948189374,300000.049673926
37.728,685.817948189374,300000.049673926
37.729,685.817948189374,300000.049673926
37.73,685.817948189374,300000.049673926
37.731,685.817948189374,300000.049673926
37.732,685.817948189374,300000.049673926
37.733,685.817948189374,300000.049673926
37.734,685.817948189374,300000.049673926
37.735,685.817948189374,300000.049673926
37.736,685.817948189374,300000.049673926
37.737,685.817948189374,300000.049673926
37.738,685.817948189374,300000.049673926
37.739,685.817948189374,300000.049673926
37.74,685.817948189374,300000.049673926
37.741,685.817948189374,300000.049673926
37.742,685.817948189374,300000.049673926
37.743,685.817948189374,300000.049673926
37.744,685.817948189374,300000.049673926
37.745,685.817948189374,300000.049673926
37.746,685.817948189374,300000.049673926
37.747,685.817948189374,300000.049673926
37.748,685.817948189374,300000.049673926
37.749,685.817948189374,300000.049673926
37.75,685.817948189374,300000.049673926
37.751,685.817948189374,300000.049673926
37.752,685.817948189374,300000.049673926
37.753,685.817948189374,300000.049673926
37.754,685.817948189374,300000.049673926
37.755,685.817948189374,300000.049673926
37.756,685.817948189374,300000.049673926
37.757,685.817948189374,300000.049673926
37.758,685.817948189374,300000.049673926
37.759,685.817948189374,300000.049673926
37.76,685.817948189374,300000.049673926
37.761,685.817948189374,300000.049673926
37.762,685.817948189374,300000.049673926
37.763,685.817948189374,300000.049673926
37.764,685.817948189374,300000.049673926
37.765,685.817948189374,300000.049673926
37.766,685.817948189374,300000.049673926
37.767,685.817948189374,300000.049673926
37.768,685.817948189374,300000.049673926
37.769,685.817948189374,300000.049673926
37.77,685.817948189374,300000.049673926
37.771,685.817948189374,300000.049673926
37.772,685.817948189374,300000.049673926
37.773,685.817948189374,300000.049673926
37.774,685.817948189374,300000.049673926
37.775,685.817948189374,300000.049673926
37.776,685.817948189374,300000.049673926
37.777,685.817948189374,300000.049673926
37.778,685.817948189374,300000.049673926
37.779,685.817948189374,300000.049673926
37.78,685.817948189374,300000.049673926
37.781,685.817948189374,300000.049673926
37.782,685.817948189374,300000.049673926
37.783,685.817948189374,300000.049673926
37.784,685.817948189374,300000.049673926
37.785,685.817948189374,300000.049673926
37.786,685.817948189374,300000.049673926
37.787,685.817948189374,300000.049673926
37.788,685.817948189374,300000.049673926
37.789,685.817948189374,300000.049673926
37.79,685.817948189374,300000.049673926
37.791,685.817948189374,300000.049673926
37.792,685.817948189374,300000.049673926
37.793,685.817948189374,300000.049673926
37.794,685.817948189374,300000.049673926
37.795,685.817948189374,300000.049673926
37.796,685.817948189374,300000.049673926
37.797,685.817948189374,300000.049673926
37.798,685.817948189374,300000.049673926
37.799,685.817948189374,300000.049673926
37.8,685.838313516317,300000.070039253
37.801,685.838313516317,300000.070039253
37.802,685.838313516317,300000.070039253
37.803,685.838313516317,300000.070039253
37.804,685.838313516317,300000.070039253
37.805,685.838313516317,300000.070039253
37.806,685.838313516317,300000.070039253
37.807,685.838313516317,300000.070039253
37.808,685.838313516317,300000.070039253
37.809,685.838313516317,300000.070039253
37.81,685.838313516317,300000.070039253
37.811,685.838313516317,300000.070039253
37.812,685.838313516317,300000.070039253
37.813,685.838313516317,300000.070039253
37.814,685.838313516317,300000.070039253
37.815,685.838313516317,300000.070039253
37.816,685.838313516317,300000.070039253
37.817,685.838313516317,300000.070039253
37.818,685.838313516317,300000.070039253
37.819,685.838313516317,300000.070039253
37.82,685.838313516317,300000.070039253
37.821,685.838313516317,300000.070039253
37.822,685.838313516317,300000.070039253
37.823,685.838313516317,300000.070039253
37.824,685.838313516317,300000.070039253
37.825,685.838313516317,300000.070039253
37.826,685.838313516317,300000.070039253
37.827,685.838313516317,300000.070039253
37.828,685.838313516317,300000.070039253
37.829,685.838313516317,300000.070039253
37.83,685.838313516317,300000.070039253
37.831,685.838313516317,300000.070039253
37.832,685.838313516317,300000.070039253
37.833,685.838313516317,300000.070039253
37.834,685.838313516317,300000.070039253
37.835,685.838313516317,300000.070039253
37.836,685.838313516317,300000.070039253
37.837,685.838313516317,300000.070039253
37.838,685.838313516317,300000.070039253
37.839,685.838313516317,300000.070039253
37.84,685.838313516317,300000.070039253
37.841,685.838313516317,300000.070039253
37.842,685.838313516317,300000.070039253
37.843,685.838313516317,300000.070039253
37.844,685.838313516317,300000.070039253
37.845,685.838313516317,300000.070039253
37.846,685.838313516317,300000.070039253
37.847,685.838313516317,300000.070039253
37.848,685.838313516317,300000.070039253
37.849,685.838313516317,300000.070039253
37.85,685.838313516317,300000.070039253
37.851,685.838313516317,300000.070039253
37.852,685.838313516317,300000.070039253
37.853,685.838313516317,300000.070039253
37.854,685.838313516317,300000.070039253
37.855,685.838313516317,300000.070039253
37.856,685.838313516317,300000.070039253
37.857,685.838313516317,300000.070039253
37.858,685.838313516317,300000.070039253
37.859,685.838313516317,300000.070039253
37.86,685.838313516317,300000.070039253
37.861,685.838313516317,300000.070039253
37.862,685.838313516317,300000.070039253
37.863,685.838313516317,300000.070039253
37.864,685.838313516317,300000.070039253
37.865,685.838313516317,300000.070039253
37.866,685.838313516317,300000.070039253
37.867,685.838313516317,300000.070039253
37.868,685.838313516317,300000.070039253
37.869,685.838313516317,300000.070039253
37.87,685.838313516317,300000.070039253
37.871,685.838313516317,300000.070039253
37.872,685.838313516317,300000.070039253
37.873,685.838313516317,300000.070039253
37.874,685.838313516317,300000.070039253
37.875,685.838313516317,300000.070039253
37.876,685.838313516317,300000.070039253
37.877,685.838313516317,300000.070039253
37.878,685.838313516317,300000.070039253
37.879,685.838313516317,300000.070039253
37.88,685.838313516317,300000.070039253
37.881,685.838313516317,300000.070039253
37.882,685.838313516317,300000.070039253
37.883,685.838313516317,300000.070039253
37.884,685.838313516317,300000.070039253
37.885,685.838313516317,300000.070039253
37.886,685.838313516317,300000.070039253
37.887,685.838313516317,300000.070039253
37.888,685.838313516317,300000.070039253
37.889,685.838313516317,300000.070039253
37.89,685.838313516317,300000.070039253
37.891,685.838313516317,300000.070039253
37.892,685.838313516317,300000.070039253
37.893,685.838313516317,300000.070039253
37.894,685.838313516317,300000.070039253
37.895,685.838313516317,300000.070039253
37.896,685.838313516317,300000.070039253
37.897,685.838313516317,300000.070039253
37.898,685.838313516317,300000.070039253
37.899,685.838313516317,300000.070039253
37.9,685.559403660169,299999.791129397
37.901,685.559403660169,299999.791129397
37.902,685.559403660169,299999.791129397
37.903,685.559403660169,299999.791129397
37.904,685.559403660169,299999.791129397
37.905,685.559403660169,299999.791129397
37.906,685.559403660169,299999.791129397
37.907,685.559403660169,299999.791129397
37.908,685.559403660169,299999.791129397
37.909,685.559403660169,299999.791129397
37.91,685.559403660169,299999.791129397
37.911,685.559403660169,299999.791129397
37.912,685.559403660169,299999.791129397
37.913,685.559403660169,299999.791129397
37.914,685.559403660169,299999.791129397
37.915,685.559403660169,299999.791129397
37.916,685.559403660169,299999.791129397
37.917,685.559403660169,299999.791129397
37.918,685.559403660169,299999.791129397
37.919,685.559403660169,299999.791129397
37.92,685.559403660169,299999.791129397
37.921,685.559403660169,299999.791129397
37.922,685.559403660169,299999.791129397
37.923,685.559403660169,299999.791129397
37.924,685.559403660169,299999.791129397
37.925,685.559403660169,299999.791129397
37.926,685.559403660169,299999.791129397
37.927,685.559403660169,299999.791129397
37.928,685.559403660169,299999.791129397
37.929,685.559403660169,299999.791129397
37.93,685.559403660169,299999.791129397
37.931,685.559403660169,299999.791129397
37.932,685.559403660169,299999.791129397
37.933,685.559403660169,299999.791129397
37.934,685.559403660169,299999.791129397
37.935,685.559403660169,299999.791129397
37.936,685.559403660169,299999.791129397
37.937,685.559403660169,299999.791129397
37.938,685.559403660169,299999.791129397
37.939,685.559403660169,299999.791129397
37.94,685.559403660169,299999.791129397
37.941,685.559403660169,299999.791129397
37.942,685.559403660169,299999.791129397
37.943,685.559403660169,299999.791129397
37.944,685.559403660169,299999.791129397
37.945,685.559403660169,299999.791129397
37.946,685.559403660169,299999.791129397
37.947,685.559403660169,299999.791129397
37.948,685.559403660169,299999.791129397
37.949,685.559403660169,299999.791129397
37.95,685.559403660169,299999.791129397
37.951,685.559403660169,299999.791129397
37.952,685.559403660169,299999.791129397
37.953,685.559403660169,299999.791129397
37.954,685.559403660169,299999.791129397
37.955,685.559403660169,299999.791129397
37.956,685.559403660169,299999.791129397
37.957,685.559403660169,299999.791129397
37.958,685.559403660169,299999.791129397
37.959,685.559403660169,299999.791129397
37.96,685.559403660169,299999.791129397
37.961,685.559403660169,299999.791129397
37.962,685.559403660169,299999.791129397
37.963,685.559403660169,299999.791129397
37.964,685.559403660169,299999.791129397
37.965,685.559403660169,299999.791129397
37.966,685.559403660169,299999.791129397
37.967,685.559403660169,299999.791129397
37.968,685.559403660169,299999.791129397
37.969,685.559403660169,299999.791129397
37.97,685.559403660169,299999.791129397
37.971,685.559403660169,299999.791129397
37.972,685.559403660169,299999.791129397
37.973,685.559403660169,299999.791129397
37.974,685.559403660169,299999.791129397
37.975,685.559403660169,299999.791129397
37.976,685.559403660169,299999.791129397
37.977,685.559403660169,299999.791129397
37.978,685.559403660169,299999.791129397
37.979,685.559403660169,299999.791129397
37.98,685.559403660169,299999.791129397
37.981,685.559403660169,299999.791129397
37.982,685.559403660169,299999.791129397
37.983,685.559403660169,299999.791129397
37.984,685.559403660169,299999.791129397
37.985,685.559403660169,299999.791129397
37.986,685.559403660169,299999.791129397
37.987,685.559403660169,299999.791129397
37.988,685.559403660169,299999.791129397
37.989,685.559403660169,299999.791129397
37.99,685.559403660169,299999.791129397
37.991,685.559403660169,299999.791129397
37.992,685.559403660169,299999.791129397
37.993,685.559403660169,299999.791129397
37.994,685.559403660169,299999.791129397
37.995,685.559403660169,299999.791129397
37.996,685.559403660169,299999.791129397
37.997,685.559403660169,299999.791129397
37.998,685.559403660169,299999.791129397
37.999,685.559403660169,299999.791129397
38,685.090941724521,299999.322667461
38.001,685.090941724521,299999.322667461
38.002,685.090941724521,299999.322667461
38.003,685.090941724521,299999.322667461
38.004,685.090941724521,299999.322667461
38.005,685.090941724521,299999.322667461
38.006,685.090941724521,299999.322667461
38.007,685.090941724521,299999.322667461
38.008,685.090941724521,299999.322667461
38.009,685.090941724521,299999.322667461
38.01,685.090941724521,299999.322667461
38.011,685.090941724521,299999.322667461
38.012,685.090941724521,299999.322667461
38.013,685.090941724521,299999.322667461
38.014,685.090941724521,299999.322667461
38.015,685.090941724521,299999.322667461
38.016,685.090941724521,299999.322667461
38.017,685.090941724521,299999.322667461
38.018,685.090941724521,299999.322667461
38.019,685.090941724521,299999.322667461
38.02,685.090941724521,299999.322667461
38.021,685.090941724521,299999.322667461
38.022,685.090941724521,299999.322667461
38.023,685.090941724521,299999.322667461
38.024,685.090941724521,299999.322667461
38.025,685.090941724521,299999.322667461
38.026,685.090941724521,299999.322667461
38.027,685.090941724521,299999.322667461
38.028,685.090941724521,299999.322667461
38.029,685.090941724521,299999.322667461
38.03,685.090941724521,299999.322667461
38.031,685.090941724521,299999.322667461
38.032,685.090941724521,299999.322667461
38.033,685.090941724521,299999.322667461
38.034,685.090941724521,299999.322667461
38.035,685.090941724521,299999.322667461
38.036,685.090941724521,299999.322667461
38.037,685.090941724521,299999.322667461
38.038,685.090941724521,299999.322667461
38.039,685.090941724521,299999.322667461
38.04,685.090941724521,299999.322667461
38.041,685.090941724521,299999.322667461
38.042,685.090941724521,299999.322667461
38.043,685.090941724521,299999.322667461
38.044,685.090941724521,299999.322667461
38.045,685.090941724521,299999.322667461
38.046,685.090941724521,299999.322667461
38.047,685.090941724521,299999.322667461
38.048,685.090941724521,299999.322667461
38.049,685.090941724521,299999.322667461
38.05,685.090941724521,299999.322667461
38.051,685.090941724521,299999.322667461
38.052,685.090941724521,299999.322667461
38.053,685.090941724521,299999.322667461
38.054,685.090941724521,299999.322667461
38.055,685.090941724521,299999.322667461
38.056,685.090941724521,299999.322667461
38.057,685.090941724521,299999.322667461
38.058,685.090941724521,299999.322667461
38.059,685.090941724521,299999.322667461
38.06,685.090941724521,299999.322667461
38.061,685.090941724521,299999.322667461
38.062,685.090941724521,299999.322667461
38.063,685.090941724521,299999.322667461
38.064,685.090941724521,299999.322667461
38.065,685.090941724521,299999.322667461
38.066,685.090941724521,299999.322667461
38.067,685.090941724521,299999.322667461
38.068,685.090941724521,299999.322667461
38.069,685.090941724521,299999.322667461
38.07,685.090941724521,299999.322667461
38.071,685.090941724521,299999.322667461
38.072,685.090941724521,299999.322667461
38.073,685.090941724521,299999.322667461
38.074,685.090941724521,299999.322667461
38.075,685.090941724521,299999.322667461
38.076,685.090941724521,299999.322667461
38.077,685.090941724521,299999.322667461
38.078,685.090941724521,299999.322667461
38.079,685.090941724521,299999.322667461
38.08,685.090941724521,299999.322667461
38.081,685.090941724521,299999.322667461
38.082,685.090941724521,299999.322667461
38.083,685.090941724521,299999.322667461
38.084,685.090941724521,299999.322667461
38.085,685.090941724521,299999.322667461
38.086,685.090941724521,299999.322667461
38.087,685.090941724521,299999.322667461
38.088,685.090941724521,299999.322667461
38.089,685.090941724521,299999.322667461
38.09,685.090941724521,299999.322667461
38.091,685.090941724521,299999.322667461
38.092,685.090941724521,299999.322667461
38.093,685.090941724521,299999.322667461
